step,active_vehicles,waiting_time,halting,speed
7512,95,8455.0,63,0.0
7513,95,8518.0,63,0.0
7514,95,8581.0,63,0.0
7515,95,8644.0,63,0.0
7516,95,8707.0,63,0.0
7517,95,8770.0,63,0.0
7518,95,8833.0,63,0.0
7519,95,8896.0,63,0.0
7520,95,8959.0,63,0.0
7521,95,9022.0,63,0.0
7522,95,9085.0,63,0.0
7523,95,9148.0,63,0.0
7524,95,9211.0,63,0.0
7525,95,9274.0,63,0.0
7526,95,9337.0,63,0.0
7527,95,9400.0,63,0.0
7528,95,9463.0,63,0.0
7529,95,9526.0,63,0.0
7530,95,9589.0,63,0.0
7531,95,9652.0,63,0.0
7532,95,9715.0,63,0.0
7533,95,9778.0,63,0.0
7534,95,9841.0,63,0.0
7535,95,9904.0,63,0.0
7536,95,9967.0,63,0.0
7537,95,10030.0,63,0.0
7538,95,10093.0,63,0.0
7539,95,10156.0,63,0.0
7540,95,10219.0,63,0.0
7541,95,10282.0,63,0.0
7542,95,10345.0,63,0.0
7543,95,10408.0,63,0.0
7544,95,10471.0,63,0.0
7545,95,10534.0,63,0.0
7546,95,10597.0,63,0.0
7547,95,10660.0,63,0.0
7548,95,10723.0,63,0.0
7549,95,10786.0,63,0.0
7550,95,10849.0,63,0.0
7551,95,10912.0,63,0.0
7552,95,10975.0,63,0.0
7553,95,11038.0,63,0.0
7554,95,11101.0,63,0.0
7555,95,11164.0,63,0.0
7556,95,11227.0,63,0.0
7557,95,11290.0,63,0.0
7558,95,11353.0,63,0.0
7559,95,11416.0,63,0.0
7560,95,11479.0,63,0.0
7561,95,11542.0,63,0.0
7562,95,11605.0,63,0.0
7563,95,11668.0,63,0.0
7564,95,11731.0,63,0.0
7565,95,11794.0,63,0.0
7566,95,11857.0,63,0.0
7567,95,11920.0,63,0.0
7568,95,11983.0,63,0.0
7569,95,12046.0,63,0.0
7570,95,12109.0,63,0.0
7571,95,12172.0,63,0.0
7572,95,12235.0,63,0.0
7573,95,12298.0,63,0.0
7574,95,12361.0,63,0.0
7575,95,12424.0,63,0.0
7576,95,12487.0,63,0.0
7577,95,12550.0,63,0.0
7578,95,12613.0,63,0.0
7579,95,12676.0,63,0.0
7580,95,12739.0,63,0.0
7581,95,12802.0,63,0.0
7582,95,12865.0,63,0.0
7583,95,12928.0,63,0.0
7584,95,12991.0,63,0.0
7585,95,13054.0,63,0.0
7586,95,13117.0,63,0.0
7587,95,13180.0,63,0.0
7588,95,13243.0,63,0.0
7589,95,13306.0,63,0.0
7590,95,13369.0,63,0.0
7591,95,13432.0,63,0.0
7592,95,13495.0,63,0.0
7593,95,13558.0,63,0.0
7594,95,13621.0,63,0.0
7595,95,13684.0,63,0.0
7596,95,13747.0,63,0.0
7597,95,13810.0,63,0.0
7598,95,13873.0,63,0.0
7599,95,13936.0,63,0.0
7600,95,13999.0,63,0.0
7601,95,14062.0,63,0.0
7602,95,14125.0,63,0.0
7603,95,14188.0,63,0.0
7604,95,14251.0,63,0.0
7605,95,14314.0,63,0.0
7606,95,14377.0,63,0.0
7607,95,14440.0,63,0.0
7608,95,14503.0,63,0.0
7609,95,14566.0,63,0.0
7610,95,14629.0,63,0.0
7611,95,14692.0,63,0.0
7612,95,14755.0,63,0.0
7613,95,14818.0,63,0.0
7614,95,14881.0,63,0.0
7615,95,14944.0,63,0.0
7616,95,15007.0,63,0.0
7617,95,15070.0,63,0.0
7618,95,15133.0,63,0.0
7619,95,15196.0,63,0.0
7620,95,15259.0,63,0.0
7621,95,15322.0,63,0.0
7622,95,15385.0,63,0.0
7623,95,15448.0,63,0.0
7624,95,15511.0,63,0.0
7625,95,15574.0,63,0.0
7626,95,15637.0,63,0.0
7627,95,15700.0,63,0.0
7628,95,15763.0,63,0.0
7629,95,15826.0,63,0.0
7630,95,15588.0,62,0.440952380952381
7631,94,15349.0,61,0.03614024131205835
7632,94,15111.0,60,0.0920906011127762
7633,94,14873.0,59,0.10464485324437348
7634,94,14634.0,58,0.0825197588198358
7635,94,14397.0,58,0.09947908081582987
7636,94,14159.0,57,0.08971704366669808
7637,94,13921.0,57,0.08745074963289591
7638,94,13978.0,57,0.09471688129793762
7639,94,14036.0,59,0.07355514124583135
7640,94,14095.0,59,0.054683477118052465
7641,94,14154.0,59,0.042859758307237754
7642,94,13912.0,58,0.47042231529722434
7643,93,13672.0,59,0.038139706176449885
7644,93,13432.0,58,0.08615512290786907
7645,93,13192.0,57,0.10637576545282072
7646,93,12953.0,58,0.09872758498325053
7647,93,12714.0,58,0.09574876489102374
7648,93,12475.0,57,0.10296810680867216
7649,93,12237.0,57,0.0809744286372429
7650,93,11998.0,56,0.10138035569574262
7651,93,11760.0,56,0.08323758206407017
7652,93,11817.0,57,0.08821495948626494
7653,93,11578.0,56,0.09172990053449424
7654,93,11340.0,56,0.08196440147035304
7655,93,11102.0,55,0.09927861463741453
7656,93,10864.0,55,0.08992193185627245
7657,93,10627.0,54,0.08817661271288517
7658,93,10682.0,55,0.0814999480448326
7659,93,10738.0,56,0.07985666192609149
7660,93,10795.0,57,0.07140615423965409
7661,93,10852.0,58,0.04917622580377021
7662,93,10911.0,59,0.0407022753143326
7663,93,10969.0,59,0.0483214727024784
7664,93,11028.0,59,0.027610760050785624
7665,93,11088.0,60,0.025518652591408418
7666,93,11149.0,61,0.008908539264974055
7667,93,10910.0,61,0.44633602034013464
7668,93,10671.0,60,0.45485917488713545
7669,92,10432.0,60,0.08916063595721511
7670,92,10193.0,59,0.09616796449667304
7671,92,9954.0,58,0.07072376444684043
7672,92,9716.0,58,0.08686504512602412
7673,92,9478.0,57,0.08414906728879191
7674,92,9240.0,56,0.09130897202084735
7675,92,9297.0,57,0.09857962266702609
7676,92,9059.0,57,0.08198392658417918
7677,92,8820.0,56,0.08313419717439717
7678,92,8581.0,56,0.09498840729881763
7679,92,8343.0,56,0.08844375684653581
7680,92,8400.0,57,0.08207081995025794
7681,92,8162.0,56,0.09598027286537103
7682,92,7924.0,56,0.09814029686859035
7683,92,7392.0,54,0.08784585231386086
7684,92,7447.0,55,0.09377805971065009
7685,92,7208.0,54,0.08882191504393419
7686,92,6970.0,54,0.09389866341492549
7687,92,7024.0,54,0.09447233610582009
7688,92,6785.0,54,0.08177679786532618
7689,92,6546.0,54,0.09004515284063934
7690,92,6308.0,54,0.10396972949842645
7691,92,6071.0,54,0.102347759032247
7692,92,5830.0,52,0.09181649495349994
7693,92,5591.0,52,0.0757208511887999
7694,92,5352.0,52,0.09153004294635955
7695,92,5405.0,53,0.09040692781434244
7696,92,5166.0,53,0.08713882325840505
7697,92,4926.0,52,0.10043495031865568
7698,92,4685.0,51,0.08795965325770069
7699,92,4446.0,51,0.09702242356979557
7700,92,4207.0,51,0.09395506878841337
7701,92,3968.0,51,0.0851169619819649
7702,92,4018.0,51,0.08901079836878388
7703,92,3779.0,52,0.0891053467142991
7704,92,3539.0,51,0.10397915047617046
7705,92,3298.0,50,0.08589078482412994
7706,92,3349.0,51,0.09134086045901132
7707,92,3110.0,51,0.09202173659741845
7708,92,2873.0,51,0.09412905773245299
7709,92,2924.0,51,0.09527624939877705
7710,92,2686.0,51,0.08203641620404549
7711,92,2449.0,52,0.09623589696764084
7712,92,2212.0,52,0.09523420753068387
7713,92,1976.0,52,0.0791169200143752
7714,92,2028.0,52,0.07863134531343416
7715,92,2081.0,53,0.07956998746045507
7716,92,2135.0,54,0.06518567860677721
7717,92,2189.0,54,0.07698853032462756
7718,92,2244.0,55,0.063957898666831
7719,92,2300.0,56,0.05345520632260708
7720,92,2356.0,56,0.05699892816636938
7721,92,2413.0,57,0.03893141182526071
7722,92,2471.0,58,0.026521613518162426
7723,92,2530.0,59,0.023536568360609952
7724,92,2590.0,60,0.01575892677556356
7725,92,2649.0,60,0.01291688441658309
7726,92,2708.0,60,0.007406202660293353
7727,92,2769.0,61,0.006662015289839308
7728,92,2831.0,62,0.0032092977648888873
7729,92,2893.0,62,0.0025146655416368848
7730,92,2955.0,62,0.0020413104029151923
7731,92,3017.0,62,0.0017342971045618313
7732,92,3079.0,62,0.001222571098558764
7733,92,3141.0,62,0.0006845447824355679
7734,92,3203.0,62,0.00032668952093782935
7735,92,3265.0,62,0.0001940648038160512
7736,92,3327.0,62,5.2186116289833304e-05
7737,92,3389.0,62,1.2721519403374617e-05
7738,92,3451.0,62,6.108584522157091e-06
7739,92,3513.0,62,4.30832813487469e-06
7740,92,3575.0,62,0.0
7741,92,3637.0,62,0.0
7742,92,3699.0,62,0.0
7743,92,3761.0,62,0.0
7744,92,3823.0,62,0.0
7745,92,3885.0,62,0.0
7746,92,3947.0,62,0.0
7747,92,4009.0,62,0.0
7748,92,4071.0,62,0.0
7749,92,4133.0,62,0.0
7750,92,4195.0,62,0.0
7751,92,4257.0,62,0.0
7752,92,4319.0,62,0.0
7753,92,4381.0,62,0.0
7754,92,4443.0,62,0.0
7755,92,4505.0,62,0.0
7756,92,4567.0,62,0.0
7757,92,4629.0,62,0.0
7758,92,4691.0,62,0.0
7759,92,4753.0,62,0.0
7760,92,4815.0,62,0.0
7761,92,4877.0,62,0.0
7762,92,4939.0,62,0.0
7763,92,5001.0,62,0.0
7764,92,5063.0,62,0.0
7765,92,5125.0,62,0.0
7766,92,5187.0,62,0.0
7767,92,5249.0,62,0.0
7768,92,5311.0,62,0.0
7769,92,5373.0,62,0.0
7770,92,5435.0,62,0.0
7771,92,5497.0,62,0.0
7772,92,5559.0,62,0.0
7773,92,5621.0,62,0.0
7774,92,5683.0,62,0.0
7775,92,5745.0,62,0.0
7776,92,5807.0,62,0.0
7777,92,5869.0,62,0.0
7778,92,5931.0,62,0.0
7779,92,5993.0,62,0.0
7780,92,6055.0,62,0.0
7781,92,6117.0,62,0.0
7782,92,6179.0,62,0.0
7783,92,6241.0,62,0.0
7784,92,6303.0,62,0.0
7785,92,6365.0,62,0.0
7786,92,6427.0,62,0.0
7787,92,6489.0,62,0.0
7788,92,6551.0,62,0.0
7789,92,6613.0,62,0.0
7790,92,6675.0,62,0.0
7791,92,6737.0,62,0.0
7792,92,6799.0,62,0.0
7793,92,6861.0,62,0.0
7794,92,6923.0,62,0.0
7795,92,6985.0,62,0.0
7796,92,7047.0,62,0.0
7797,92,7109.0,62,0.0
7798,92,7171.0,62,0.0
7799,92,7233.0,62,0.0
7800,92,7295.0,62,0.0
7801,92,7357.0,62,0.0
7802,92,7419.0,62,0.0
7803,92,7481.0,62,0.0
7804,92,7543.0,62,0.0
7805,92,7605.0,62,0.0
7806,92,7667.0,62,0.0
7807,92,7729.0,62,0.0
7808,92,7791.0,62,0.0
7809,92,7853.0,62,0.0
7810,92,7915.0,62,0.0
7811,92,7977.0,62,0.0
7812,92,8039.0,62,0.0
7813,92,8101.0,62,0.0
7814,92,8163.0,62,0.0
7815,92,8225.0,62,0.0
7816,92,8287.0,62,0.0
7817,92,8349.0,62,0.0
7818,92,8411.0,62,0.0
7819,92,8473.0,62,0.0
7820,92,8535.0,62,0.0
7821,92,8597.0,62,0.0
7822,92,8659.0,62,0.0
7823,92,8721.0,62,0.0
7824,92,8783.0,62,0.0
7825,92,8845.0,62,0.0
7826,92,8907.0,62,0.0
7827,92,8969.0,62,0.0
7828,92,9031.0,62,0.0
7829,92,9093.0,62,0.0
7830,92,9155.0,62,0.0
7831,92,9217.0,62,0.0
7832,92,9279.0,62,0.0
7833,92,9341.0,62,0.0
7834,92,9403.0,62,0.0
7835,92,9465.0,62,0.0
7836,92,9527.0,62,0.0
7837,92,9589.0,62,0.0
7838,92,9651.0,62,0.0
7839,92,9713.0,62,0.0
7840,92,9775.0,62,0.0
7841,92,9837.0,62,0.0
7842,92,9899.0,62,0.0
7843,92,9961.0,62,0.0
7844,92,10023.0,62,0.0
7845,92,10085.0,62,0.0
7846,92,10147.0,62,0.0
7847,92,10209.0,62,0.0
7848,92,10271.0,62,0.0
7849,92,10333.0,62,0.0
7850,92,10395.0,62,0.0
7851,92,10457.0,62,0.0
7852,92,10519.0,62,0.0
7853,92,10581.0,62,0.0
7854,92,10643.0,62,0.0
7855,92,10705.0,62,0.0
7856,92,10767.0,62,0.0
7857,92,10829.0,62,0.0
7858,92,10891.0,62,0.0
7859,92,10953.0,62,0.0
7860,92,11015.0,62,0.0
7861,92,11077.0,62,0.0
7862,92,11139.0,62,0.0
7863,92,11201.0,62,0.0
7864,92,11263.0,62,0.0
7865,92,11325.0,62,0.0
7866,92,11387.0,62,0.0
7867,92,11449.0,62,0.0
7868,92,11511.0,62,0.0
7869,92,11573.0,62,0.0
7870,92,11635.0,62,0.0
7871,92,11697.0,62,0.0
7872,92,11759.0,62,0.0
7873,92,11821.0,62,0.0
7874,92,11883.0,62,0.0
7875,92,11945.0,62,0.0
7876,92,12007.0,62,0.0
7877,92,12069.0,62,0.0
7878,92,12131.0,62,0.0
7879,92,12193.0,62,0.0
7880,92,12255.0,62,0.0
7881,92,12317.0,62,0.0
7882,92,12379.0,62,0.0
7883,92,12441.0,62,0.0
7884,92,12503.0,62,0.0
7885,92,12565.0,62,0.0
7886,92,12627.0,62,0.0
7887,92,12689.0,62,0.0
7888,92,12751.0,62,0.0
7889,92,12813.0,62,0.0
7890,92,12875.0,62,0.0
7891,92,12937.0,62,0.0
7892,92,12999.0,62,0.0
7893,92,13061.0,62,0.0
7894,92,13123.0,62,0.0
7895,92,13185.0,62,0.0
7896,92,13247.0,62,0.0
7897,92,13309.0,62,0.0
7898,92,13371.0,62,0.0
7899,92,13433.0,62,0.0
7900,92,13495.0,62,0.0
7901,92,13557.0,62,0.0
7902,92,13619.0,62,0.0
7903,92,13681.0,62,0.0
7904,92,13743.0,62,0.0
7905,92,13805.0,62,0.0
7906,92,13867.0,62,0.0
7907,92,13929.0,62,0.0
7908,92,13991.0,62,0.0
7909,92,14053.0,62,0.0
7910,92,14115.0,62,0.0
7911,92,14177.0,62,0.0
7912,92,14239.0,62,0.0
7913,92,14301.0,62,0.0
7914,92,14363.0,62,0.0
7915,92,14425.0,62,0.0
7916,92,14487.0,62,0.0
7917,92,14549.0,62,0.0
7918,92,14611.0,62,0.0
7919,92,14673.0,62,0.0
7920,92,14735.0,62,0.0
7921,92,14797.0,62,0.0
7922,92,14859.0,62,0.0
7923,92,14921.0,62,0.0
7924,92,14983.0,62,0.0
7925,92,15045.0,62,0.0
7926,92,15107.0,62,0.0
7927,92,15169.0,62,0.0
7928,92,15231.0,62,0.0
7929,92,15293.0,62,0.0
7930,92,15355.0,62,0.0
7931,92,15417.0,62,0.0
7932,92,15479.0,62,0.0
7933,92,15541.0,62,0.0
7934,92,15603.0,62,0.0
7935,92,15364.0,61,0.22403225806451613
7936,92,15125.0,60,0.2527445001891503
7937,91,14886.0,59,0.08628192037265862
7938,91,14646.0,58,0.09827521545478489
7939,91,14407.0,57,0.08778642967344238
7940,91,14166.0,56,0.09264004955130237
7941,91,13927.0,56,0.08740884431077924
7942,91,13688.0,56,0.0925805946208161
7943,91,13745.0,57,0.09648202786241081
7944,91,13802.0,58,0.08941118390572492
7945,91,13860.0,58,0.05800584814613242
7946,91,13618.0,58,0.26266111987761936
7947,90,13377.0,57,0.06401013605380784
7948,90,13136.0,56,0.11920864006457217
7949,90,12895.0,56,0.09497747295102668
7950,90,12654.0,55,0.11260871368350239
7951,90,12415.0,56,0.09796252614223781
7952,90,12177.0,56,0.10881354677290755
7953,90,11939.0,56,0.10328907890414053
7954,90,11701.0,56,0.08761280002640347
7955,90,11463.0,55,0.09899720478187268
7956,90,11224.0,54,0.0918267210290041
7957,90,10986.0,54,0.09792026305244318
7958,90,10748.0,54,0.09095519215650924
7959,90,10803.0,55,0.08200294668362375
7960,90,10565.0,55,0.08235242643235466
7961,90,10327.0,54,0.08740078534054888
7962,90,10382.0,55,0.07824513465019237
7963,90,10437.0,55,0.08354819703323388
7964,90,10493.0,56,0.06503525072434937
7965,90,10549.0,57,0.042675512443458234
7966,90,10606.0,57,0.0506660502985087
7967,90,10664.0,58,0.03358539407282858
7968,90,10723.0,59,0.028207637861997713
7969,90,10782.0,59,0.02373841617685382
7970,90,10843.0,61,0.012887688579199618
7971,90,10902.0,60,0.0056620872500593895
7972,90,10662.0,60,0.22663885850704507
7973,90,10424.0,60,0.25730220322789915
7974,90,10185.0,59,0.30055285623568784
7975,90,9946.0,58,0.2954588373998636
7976,90,9706.0,57,0.3105166024980864
7977,90,9466.0,57,0.2907194043881463
7978,90,9226.0,56,0.29280148531013334
7979,90,8987.0,56,0.30909238871353495
7980,90,8748.0,55,0.3055977995815897
7981,89,8509.0,54,0.10327697371619333
7982,89,8270.0,54,0.07716078041822523
7983,89,8032.0,54,0.079568788865345
7984,89,7794.0,53,0.10190176065882281
7985,89,7556.0,53,0.08556117907620082
7986,89,7610.0,54,0.0922631851139193
7987,89,7372.0,54,0.0877145622470055
7988,89,7133.0,53,0.08848935994146943
7989,89,6896.0,53,0.09710571957490989
7990,89,6948.0,53,0.09207831298691688
7991,89,6710.0,53,0.09653555963641874
7992,89,6473.0,53,0.08572516920909033
7993,89,6235.0,52,0.10196276190154338
7994,89,5998.0,52,0.09591138725294483
7995,89,6051.0,53,0.09643712831505324
7996,89,5814.0,53,0.08513022014326102
7997,89,5577.0,53,0.09578428614606684
7998,89,5340.0,53,0.08450582522165936
7999,89,5104.0,53,0.09195088101278179
8000,89,5158.0,54,0.08845620868641656
8001,89,4922.0,54,0.0877792263641338
8002,89,4393.0,52,0.09790045295223132
8003,89,4156.0,53,0.08407944782364629
8004,89,4208.0,53,0.08534300036598756
8005,89,4259.0,52,0.09126720763805346
8006,89,4019.0,51,0.08804051453358809
8007,89,3780.0,52,0.09513459357008987
8008,89,3540.0,51,0.09095475073389984
8009,89,3300.0,51,0.08783638454598076
8010,89,3063.0,52,0.09647723368949303
8011,89,2825.0,51,0.09014667603412287
8012,89,2876.0,51,0.08341874237911982
8013,89,2636.0,50,0.09208314938811478
8014,89,2397.0,49,0.09719909922535455
8015,89,2158.0,49,0.08623794990214687
8016,89,1919.0,49,0.09933793181021539
8017,89,1969.0,50,0.1035907283658269
8018,89,2020.0,51,0.08991495425801341
8019,89,2070.0,51,0.08058591634836378
8020,89,2122.0,52,0.0867193403285184
8021,89,2175.0,53,0.07807748213623422
8022,89,2229.0,54,0.05961306750242138
8023,89,2283.0,54,0.041255365721399005
8024,89,2337.0,54,0.04459429399078912
8025,89,2392.0,55,0.029534512209790503
8026,89,2449.0,57,0.029783803136044985
8027,89,2506.0,57,0.023507247161638416
8028,89,2564.0,58,0.016866477411439082
8029,89,2622.0,59,0.0123802877856778
8030,89,2680.0,59,0.009328028305768442
8031,89,2739.0,59,0.007911366020595377
8032,89,2799.0,60,0.004739996394132584
8033,89,2860.0,61,0.002170032852048413
8034,89,2921.0,61,0.0013520396678070494
8035,89,2982.0,61,0.0009138009490967921
8036,89,3043.0,61,0.0005794004606912215
8037,89,3104.0,61,0.00036270425352574287
8038,89,3165.0,61,0.0002879605659250235
8039,89,3226.0,61,0.00013039494048778857
8040,89,3287.0,61,5.653184123747808e-05
8041,89,3348.0,61,2.0221074601541014e-05
8042,89,3409.0,61,2.099376034573758e-05
8043,89,3470.0,61,6.584142072491155e-06
8044,89,3531.0,61,6.212716454185367e-06
8045,89,3592.0,61,3.918189818829414e-06
8046,89,3653.0,61,5.016783436313521e-06
8047,89,3714.0,61,3.92691155565841e-06
8048,89,3775.0,61,2.4500917014450937e-06
8049,89,3836.0,61,3.1340966489220156e-06
8050,89,3897.0,61,2.5752174053400637e-06
8051,89,3958.0,61,5.042638792442122e-06
8052,89,4019.0,61,5.91366369245058e-06
8053,89,4080.0,61,6.343689035694599e-06
8054,89,4141.0,61,6.659708118021972e-06
8055,89,4202.0,61,3.5067931942196053e-06
8056,89,4263.0,61,3.0636581143780358e-06
8057,89,4324.0,61,2.9671332789782457e-06
8058,89,4385.0,61,2.939879686988706e-06
8059,89,4446.0,61,1.8434508368800865e-06
8060,89,4507.0,61,2.4596777020616497e-06
8061,89,4568.0,61,2.001733257236109e-06
8062,89,4629.0,61,0.0
8063,89,4690.0,61,0.0
8064,89,4751.0,61,1.734877478913709e-06
8065,89,4812.0,61,0.0
8066,89,4873.0,61,2.0980580608782573e-06
8067,89,4934.0,61,2.4133863513162052e-06
8068,89,4995.0,61,0.0
8069,89,5056.0,61,0.0
8070,89,5117.0,61,0.0
8071,89,5178.0,61,0.0
8072,89,5239.0,61,0.0
8073,89,5300.0,61,0.0
8074,89,5361.0,61,0.0
8075,89,5422.0,61,0.0
8076,89,5483.0,61,0.0
8077,89,5544.0,61,0.0
8078,89,5605.0,61,0.0
8079,89,5666.0,61,0.0
8080,89,5727.0,61,0.0
8081,89,5788.0,61,0.0
8082,89,5849.0,61,0.0
8083,89,5910.0,61,0.0
8084,89,5971.0,61,0.0
8085,89,6032.0,61,0.0
8086,89,6093.0,61,0.0
8087,89,6154.0,61,0.0
8088,89,6215.0,61,0.0
8089,89,6276.0,61,0.0
8090,89,6337.0,61,0.0
8091,89,6398.0,61,0.0
8092,89,6459.0,61,0.0
8093,89,6520.0,61,0.0
8094,89,6581.0,61,0.0
8095,89,6642.0,61,0.0
8096,89,6703.0,61,0.0
8097,89,6764.0,61,0.0
8098,89,6825.0,61,0.0
8099,89,6886.0,61,0.0
8100,89,6947.0,61,0.0
8101,89,7008.0,61,0.0
8102,89,7069.0,61,0.0
8103,89,7130.0,61,0.0
8104,89,7191.0,61,0.0
8105,89,7252.0,61,0.0
8106,89,7313.0,61,0.0
8107,89,7374.0,61,0.0
8108,89,7435.0,61,0.0
8109,89,7496.0,61,0.0
8110,89,7557.0,61,0.0
8111,89,7618.0,61,0.0
8112,89,7679.0,61,0.0
8113,89,7740.0,61,0.0
8114,89,7801.0,61,0.0
8115,89,7862.0,61,0.0
8116,89,7923.0,61,0.0
8117,89,7984.0,61,0.0
8118,89,8045.0,61,0.0
8119,89,8106.0,61,0.0
8120,89,8167.0,61,0.0
8121,89,8228.0,61,0.0
8122,89,8289.0,61,0.0
8123,89,8350.0,61,0.0
8124,89,8411.0,61,0.0
8125,89,8472.0,61,0.0
8126,89,8533.0,61,0.0
8127,89,8594.0,61,0.0
8128,89,8655.0,61,0.0
8129,89,8716.0,61,0.0
8130,89,8777.0,61,0.0
8131,89,8838.0,61,0.0
8132,89,8899.0,61,0.0
8133,89,8960.0,61,0.0
8134,89,9021.0,61,0.0
8135,89,9082.0,61,0.0
8136,89,9143.0,61,0.0
8137,89,9204.0,61,0.0
8138,89,9265.0,61,0.0
8139,89,9326.0,61,0.0
8140,89,9387.0,61,0.0
8141,89,9448.0,61,0.0
8142,89,9509.0,61,0.0
8143,89,9570.0,61,0.0
8144,89,9631.0,61,0.0
8145,89,9692.0,61,0.0
8146,89,9753.0,61,0.0
8147,89,9814.0,61,0.0
8148,89,9875.0,61,0.0
8149,89,9936.0,61,0.0
8150,89,9997.0,61,0.0
8151,89,10058.0,61,0.0
8152,89,10119.0,61,0.0
8153,89,10180.0,61,0.0
8154,89,10241.0,61,0.0
8155,89,10302.0,61,0.0
8156,89,10363.0,61,0.0
8157,89,10424.0,61,0.0
8158,89,10485.0,61,0.0
8159,89,10546.0,61,0.0
8160,89,10607.0,61,0.0
8161,89,10668.0,61,0.0
8162,89,10729.0,61,0.0
8163,89,10790.0,61,0.0
8164,89,10851.0,61,0.0
8165,89,10912.0,61,0.0
8166,89,10973.0,61,0.0
8167,89,11034.0,61,0.0
8168,89,11095.0,61,0.0
8169,89,11156.0,61,0.0
8170,89,11217.0,61,0.0
8171,89,11278.0,61,0.0
8172,89,11339.0,61,0.0
8173,89,11400.0,61,0.0
8174,89,11461.0,61,0.0
8175,89,11522.0,61,0.0
8176,89,11583.0,61,0.0
8177,89,11644.0,61,0.0
8178,89,11705.0,61,0.0
8179,89,11766.0,61,0.0
8180,89,11827.0,61,0.0
8181,89,11888.0,61,0.0
8182,89,11949.0,61,0.0
8183,89,12010.0,61,0.0
8184,89,12071.0,61,0.0
8185,89,12132.0,61,0.0
8186,89,12193.0,61,0.0
8187,89,12254.0,61,0.0
8188,89,12315.0,61,0.0
8189,89,12376.0,61,0.0
8190,89,12437.0,61,0.0
8191,89,12498.0,61,0.0
8192,89,12559.0,61,0.0
8193,89,12620.0,61,0.0
8194,89,12681.0,61,0.0
8195,89,12742.0,61,0.0
8196,89,12803.0,61,0.0
8197,89,12864.0,61,0.0
8198,89,12925.0,61,0.0
8199,89,12986.0,61,0.0
8200,89,13047.0,61,0.0
8201,89,13108.0,61,0.0
8202,89,13169.0,61,0.0
8203,89,13230.0,61,0.0
8204,89,13291.0,61,0.0
8205,89,13352.0,61,0.0
8206,89,13413.0,61,0.0
8207,89,13474.0,61,0.0
8208,89,13535.0,61,0.0
8209,89,13596.0,61,0.0
8210,89,13657.0,61,0.0
8211,89,13718.0,61,0.0
8212,89,13779.0,61,0.0
8213,89,13840.0,61,0.0
8214,89,13901.0,61,0.0
8215,89,13962.0,61,0.0
8216,89,14023.0,61,0.0
8217,89,14084.0,61,0.0
8218,89,14145.0,61,0.0
8219,89,14206.0,61,0.0
8220,89,14267.0,61,0.0
8221,89,14328.0,61,0.0
8222,89,14389.0,61,0.0
8223,89,14450.0,61,0.0
8224,89,14511.0,61,0.0
8225,89,14572.0,61,0.0
8226,89,14633.0,61,0.0
8227,89,14694.0,61,0.0
8228,89,14755.0,61,0.0
8229,89,14816.0,61,0.0
8230,89,14877.0,61,0.0
8231,89,14938.0,61,0.0
8232,89,14999.0,61,0.0
8233,89,15060.0,61,0.0
8234,89,15121.0,61,0.0
8235,89,15182.0,61,0.0
8236,89,15243.0,61,0.0
8237,89,15304.0,61,0.0
8238,89,15365.0,61,0.0
8239,89,15426.0,61,0.0
8240,89,15487.0,61,0.0
8241,89,15247.0,60,0.2277049180327869
8242,89,15006.0,59,0.24019253349918895
8243,89,14764.0,58,0.3032151138359288
8244,89,14522.0,57,0.29277272275304245
8245,89,14279.0,56,0.30224973459250787
8246,89,14038.0,56,0.2925290545797648
8247,89,13797.0,55,0.321455916725475
8248,89,13555.0,54,0.28009597621580057
8249,89,13610.0,55,0.3064370309303787
8250,88,13666.0,57,0.06844006027022786
8251,88,13422.0,56,0.28368913099808635
8252,88,13178.0,55,0.32521781898489
8253,88,12934.0,55,0.37649710049615376
8254,88,12691.0,54,0.3498871766124124
8255,88,12448.0,54,0.3664812880647209
8256,88,12205.0,54,0.3490947981974643
8257,88,11961.0,53,0.3679205774750095
8258,88,11719.0,54,0.3496700159600503
8259,88,11478.0,54,0.3372723730961625
8260,88,11533.0,55,0.3658179729450741
8261,88,11292.0,54,0.36620791685924625
8262,88,11051.0,54,0.3378778549497606
8263,88,10810.0,54,0.35014033319062215
8264,88,10570.0,54,0.3408094326668708
8265,87,10330.0,53,0.08682959901931023
8266,87,10090.0,53,0.09458470376487844
8267,87,10143.0,53,0.0823112541364248
8268,87,10197.0,54,0.09577187334912196
8269,87,10251.0,54,0.07192874590630399
8270,87,10306.0,55,0.07278259692488721
8271,87,10361.0,56,0.04989034507993746
8272,87,10417.0,56,0.0516455399936408
8273,87,10474.0,57,0.03295734655036155
8274,87,10532.0,58,0.03045338949698165
8275,87,10590.0,58,0.015606651850979822
8276,87,10649.0,59,0.011589824889568875
8277,87,10408.0,59,0.23298878770916134
8278,87,10167.0,58,0.2075081307430228
8279,87,9928.0,58,0.2566008190105242
8280,87,9688.0,57,0.25282645616296906
8281,87,9448.0,56,0.2773138080721556
8282,87,9207.0,55,0.258625371313628
8283,87,8966.0,55,0.2738323660366105
8284,87,8726.0,54,0.2817071470694041
8285,87,8486.0,54,0.28246527207904626
8286,87,8246.0,54,0.26621053781342335
8287,87,8007.0,54,0.28363863461614586
8288,87,7767.0,53,0.28761027526928656
8289,87,7821.0,54,0.2657871497765597
